TestCase,Program,PollyOpt,Parameter,1st,2nd,3rd,4th,5th,6th,7th,8th,9th,10th,Average
newTicTacToe	naive C code	polly	1000	9776530	10062524	9630886	9644877	11352578	10039408	10472535	10444899	9913024	11510084
newTicTacToe	naive C code	polly	10000	36324605	32533505	34784251	30871737	38608077	30620083	30268765	36396125	35527268	30875496
newTicTacToe	naive C code	polly	100000	248304208	245243401	252968202	252267082	251325289	251516756	250971432	246488391	248528062	251162204
newTicTacToe	naive C code	polly	1000000	2445224740	2370430730	2402050295	2464755884	2419611307	2431147717	2381442241	2437039717	2483683806	2424021656
newTicTacToe	naive C code	polly	10000000
newTicTacToe	naive C code	polly	100000000
newTicTacToe	naive C code	polly	1000000000
newTicTacToe	naive C code	polly	10000000000
newTicTacToe	naive C code	openmp	1000	10600520	10421034	9864377	9531525	10514162	10685594	9890564	11164537	10169879	11145023
newTicTacToe	naive C code	openmp	10000	36621142	35284239	33712036	36823684	33834463	35870909	33447388	31810243	35712338	31668891
newTicTacToe	naive C code	openmp	100000	263790445	250343703	249424086	252244309	253792522	253471226	254636734	257541382	254265303	258539512
newTicTacToe	naive C code	openmp	1000000	2408672817	2389795635	2439117852	2435280019	2435687834	2459469884	2425917209	2398956860	2430182082	2479822276
newTicTacToe	naive C code	openmp	10000000
newTicTacToe	naive C code	openmp	100000000
newTicTacToe	naive C code	openmp	1000000000
newTicTacToe	naive C code	openmp	10000000000
newTicTacToe	naive C code	vector	1000	10419508	9975711	10088333	10514569	9894480	10070616	11610890	10477228	9865334	8180447
newTicTacToe	naive C code	vector	10000	35215377	33891977	36042369	31386800	36372416	33930689	33926896	37182782	32651520	36122975
newTicTacToe	naive C code	vector	100000	249479468	250977793	257875498	257555810	250416143	256000922	250978733	257051350	254107016	259996029
newTicTacToe	naive C code	vector	1000000	2430731896	2437342210	2400468986	2394495027	2406787119	2406195046	2455364113	2397293924	2405781170	2394781256
newTicTacToe	naive C code	vector	10000000
newTicTacToe	naive C code	vector	100000000
newTicTacToe	naive C code	vector	1000000000
newTicTacToe	naive C code	vector	10000000000
newTicTacToe	naive_dealloc C code	gcc	1000	14173198	10547073	17363302	18750443	16604600	15034575	17384938	21083049	13609209	21130929
newTicTacToe	naive_dealloc C code	gcc	10000	27397266	26205525	24015428	20305293	24267442	27451970	23180169	30720739	29810641	27413078
newTicTacToe	naive_dealloc C code	gcc	100000	112956221	112776737	115867459	111237692	112294129	115208601	114834252	116224726	117520066	115601291
newTicTacToe	naive_dealloc C code	gcc	1000000	1010137752	1008405383	1012137855	1006485356	1100839358	1012841147	1005935914	1010485829	1005194484	1009463541
newTicTacToe	naive_dealloc C code	gcc	10000000	9913684699	9911765907	9913603222	9960855597	9940296101	9912166372	9932481030	9915159141	9906147719	9916755639
newTicTacToe	naive_dealloc C code	gcc	100000000	98924534022	98922072044	98927195298	98964264278	98949534982	98976283196	98977569990	98856833819	98923862183	98933148354
newTicTacToe	naive_dealloc C code	gcc	1000000000	989192532506	989066325811	989221105283	989144466692	989846185917	989067557361	989296535903	989155354400	989135320546	989690189795
newTicTacToe	naive_dealloc C code	gcc	10000000000
newTicTacToe	naive_dealloc C code	polly	1000	14564964	13576092	12562412	12686619	12141660	12552618	12063665	12260355	13190633	13033547
newTicTacToe	naive_dealloc C code	polly	10000	31037818	28125666	30185628	26599800	23369653	21091097	21486274	22755080	24965315	25017579
newTicTacToe	naive_dealloc C code	polly	100000	118047109	117034633	116101138	115839700	116353791	115755860	116641356	117663853	118111552	116557778
newTicTacToe	naive_dealloc C code	polly	1000000	1008308641	1006273652	1004628126	1007054441	1004967421	1006259295	1007546717	1006773170	1007357537	1005763538
newTicTacToe	naive_dealloc C code	polly	10000000	9891923547	9885829738	9892333849	9888778810	9886941366	9888935602	9902972675	9888016971	9884698157	9887480460
newTicTacToe	naive_dealloc C code	polly	100000000	98610730735	150156994044	98609441059	98835959153	98682216510	98567156952	98627281372	98555841956	98524013952	
newTicTacToe	naive_dealloc C code	polly	1000000000	985133215788	985168739730	985854114161	985626535031	985183896657	985200685426				
newTicTacToe	naive_dealloc C code	polly	10000000000
newTicTacToe	naive_dealloc C code	openmp	1000
newTicTacToe	naive_dealloc C code	openmp	10000
newTicTacToe	naive_dealloc C code	openmp	100000
newTicTacToe	naive_dealloc C code	openmp	1000000
newTicTacToe	naive_dealloc C code	openmp	10000000
newTicTacToe	naive_dealloc C code	openmp	100000000
newTicTacToe	naive_dealloc C code	openmp	1000000000
newTicTacToe	naive_dealloc C code	openmp	10000000000
newTicTacToe	naive_dealloc C code	vector	1000
newTicTacToe	naive_dealloc C code	vector	10000
newTicTacToe	naive_dealloc C code	vector	100000
newTicTacToe	naive_dealloc C code	vector	1000000
newTicTacToe	naive_dealloc C code	vector	10000000
newTicTacToe	naive_dealloc C code	vector	100000000
newTicTacToe	naive_dealloc C code	vector	1000000000
newTicTacToe	naive_dealloc C code	vector	10000000000
newTicTacToe	copy_reduced C code	gcc	1000
newTicTacToe	copy_reduced C code	gcc	10000
newTicTacToe	copy_reduced C code	gcc	100000
newTicTacToe	copy_reduced C code	gcc	1000000
newTicTacToe	copy_reduced C code	gcc	10000000
newTicTacToe	copy_reduced C code	gcc	100000000
newTicTacToe	copy_reduced C code	gcc	1000000000
newTicTacToe	copy_reduced C code	gcc	10000000000
newTicTacToe	copy_reduced C code	polly	1000
newTicTacToe	copy_reduced C code	polly	10000
newTicTacToe	copy_reduced C code	polly	100000
newTicTacToe	copy_reduced C code	polly	1000000
newTicTacToe	copy_reduced C code	polly	10000000
newTicTacToe	copy_reduced C code	polly	100000000
newTicTacToe	copy_reduced C code	polly	1000000000
newTicTacToe	copy_reduced C code	polly	10000000000
newTicTacToe	copy_reduced C code	openmp	1000
newTicTacToe	copy_reduced C code	openmp	10000
newTicTacToe	copy_reduced C code	openmp	100000
newTicTacToe	copy_reduced C code	openmp	1000000
newTicTacToe	copy_reduced C code	openmp	10000000
newTicTacToe	copy_reduced C code	openmp	100000000
newTicTacToe	copy_reduced C code	openmp	1000000000
newTicTacToe	copy_reduced C code	openmp	10000000000
newTicTacToe	copy_reduced C code	vector	1000
newTicTacToe	copy_reduced C code	vector	10000
newTicTacToe	copy_reduced C code	vector	100000
newTicTacToe	copy_reduced C code	vector	1000000
newTicTacToe	copy_reduced C code	vector	10000000
newTicTacToe	copy_reduced C code	vector	100000000
newTicTacToe	copy_reduced C code	vector	1000000000
newTicTacToe	copy_reduced C code	vector	10000000000
newTicTacToe	copy_reduced_dealloc C code	gcc	1000	8557822	7594755	7929903	7992088	7834814	8101056	7908429	8251223	8099581	8150616
newTicTacToe	copy_reduced_dealloc C code	gcc	10000	12258120	12455726	12569218	13447597	12724026	12719471	13199143	12997702	13235503	12807202
newTicTacToe	copy_reduced_dealloc C code	gcc	100000	59431857	59583001	59419966	60249171	60064603	60251181	59871218	60709594	61245606	61482414
newTicTacToe	copy_reduced_dealloc C code	gcc	1000000	525876007	527105210	558160565	527804567	531311439	529912762	527626168	526019917	528243140	527424356
newTicTacToe	copy_reduced_dealloc C code	gcc	10000000	5216956390	5197692165	5208812600	5217410991	5214152755	5208669062	5209463958	5210502886	5201031832	5202142082
newTicTacToe	copy_reduced_dealloc C code	gcc	100000000	51930646348	51899336106	51931391047	52007722415	51871767910	51810540595	51987786379	52051480462	52021033432	51878998986
newTicTacToe	copy_reduced_dealloc C code	gcc	1000000000	520396042837	519641892505	518542735371	518610256843	519922743632	519778017791	519712520620	519737407450	518813513753	519733154959
newTicTacToe	copy_reduced_dealloc C code	gcc	10000000000
newTicTacToe	copy_reduced_dealloc C code	polly	1000	13398377	10513137	10984657	12235287	13008013	13709583	13263594	15008359	12615167	11274616
newTicTacToe	copy_reduced_dealloc C code	polly	10000	24457638	14942817	19962941	15677343	17820722	15879246	15457575	15917068	15821946	19957484
newTicTacToe	copy_reduced_dealloc C code	polly	100000	68824823	67842462	69202767	67172622	68086786	68150113	68560235	68300950	68592487	64601715
newTicTacToe	copy_reduced_dealloc C code	polly	1000000	526417543	529671911	528951713	530621090	531145412	528606247	532909242	526719562	531707423	531726191
newTicTacToe	copy_reduced_dealloc C code	polly	10000000	5190026960	5144729292	5146907361	5234890926	5134167189	5163532878	5136005226	5135253685	5145514093	5153711024
newTicTacToe	copy_reduced_dealloc C code	polly	100000000	51338383801	51282983176	51302195990	51273789158	51332006944	51358672874	51284734842	51383647270	51272362146	51322794300
newTicTacToe	copy_reduced_dealloc C code	polly	1000000000	512742891101	512614301825								
newTicTacToe	copy_reduced_dealloc C code	polly	10000000000
newTicTacToe	copy_reduced_dealloc C code	openmp	1000	13806203	11021143	11525905	12724345	12702665	11629913	12877366	11455815	16465693	12566696
newTicTacToe	copy_reduced_dealloc C code	openmp	10000	28263339	22037466	16105454	16399077	15967977	16037170	16643348	16221774	16315240	16369797
newTicTacToe	copy_reduced_dealloc C code	openmp	100000	65537928	62012372	63848284	62725962	65466102	64135683	64254588	69097818	70145627	69114801
newTicTacToe	copy_reduced_dealloc C code	openmp	1000000	539042507	525713285	523436338	529179898	530970156	527835463	529179453	529166161	527386836	614743354
newTicTacToe	copy_reduced_dealloc C code	openmp	10000000	5111103571	5141779384	5131495819	5139593540	5159032379	5137637231	5118264397	5128079124	5112272291	5136347870
newTicTacToe	copy_reduced_dealloc C code	openmp	100000000	51377914358	50949826232	50963562896	51025663799	51022146950	51181024860	51148678394	51187783867	51141010233	51068637101
newTicTacToe	copy_reduced_dealloc C code	openmp	1000000000	510436040188	511205604193	511720657701	511429033590	511459115050	511196475209	511276508820	511449939239	512308989811	512106545029
newTicTacToe	copy_reduced_dealloc C code	openmp	10000000000
newTicTacToe	copy_reduced_dealloc C code	vector	1000	11388858	9825440	11629295	12245797	10903401	11604722	14425343	13021835	17743115	12240052
newTicTacToe	copy_reduced_dealloc C code	vector	10000	22140705	20742571	19903721	20323656	19546500	20804056	21439087	22800356	23638646	24052364
newTicTacToe	copy_reduced_dealloc C code	vector	100000	64279428	68566311	69297574	72391034	64119685	67386602	67799789	66824100	62410244	67779612
newTicTacToe	copy_reduced_dealloc C code	vector	1000000	531207696	529045964	536147082	532843423	534552495	523771456	529101267	531262570	525310795	627347856
newTicTacToe	copy_reduced_dealloc C code	vector	10000000	5137823014	5148527988	5158122534	5145158094	5149717700	5145194665	5160043848	5164544567	5138459894	5157360715
newTicTacToe	copy_reduced_dealloc C code	vector	100000000	51272975025	51292018482	51261950243	51361533906	51269114973	51261714141	51257479652	51298755791	51296859375	51276181031
newTicTacToe	copy_reduced_dealloc C code	vector	1000000000	513631046516	512767341185	513382129875	513704160773	512421474515	513705615828	512992143672	512554808978	512477817233	512483033560
newTicTacToe	copy_reduced_dealloc C code	vector	10000000000
MatrixMult	naive C code	gcc	10	14980446	10684328	12906303	13531746	11825306	11668483	14207450	17333796	20428650	15609538
MatrixMult	naive C code	gcc	100
MatrixMult	naive C code	gcc	1000
MatrixMult	naive C code	gcc	10000
MatrixMult	naive C code	polly	10	25384187	17895530	14456048	12665530	14019241	13932718	13927180	14201733	13788722	13016018
MatrixMult	naive C code	polly	100
MatrixMult	naive C code	polly	1000
MatrixMult	naive C code	polly	10000
MatrixMult	naive C code	openmp	10	31762544	26695464	35454693	22701869	11697709	17511927	12309347	14420075	13034996	12177331
MatrixMult	naive C code	openmp	100
MatrixMult	naive C code	openmp	1000
MatrixMult	naive C code	openmp	10000
MatrixMult	naive C code	vector	10	37444900	17884459	14548427	13577314	12838082	13753082	13505237	13449503	13854974	15039245
MatrixMult	naive C code	vector	100
MatrixMult	naive C code	vector	1000
MatrixMult	naive C code	vector	10000
MatrixMult	naive_dealloc C code	gcc	10	24170157	11678751	12297772	10688126	10802410	13785702	10826898	11016825	10981693	13458844
MatrixMult	naive_dealloc C code	gcc	100	12681222260	12190344408	12708999182	12674217285	12776012451	12548527216	12009508110	12658797905	12510006411	12157058194
MatrixMult	naive_dealloc C code	gcc	1000
MatrixMult	naive_dealloc C code	gcc	10000
MatrixMult	naive_dealloc C code	polly	10	12401565	9475518	12505665	11962107	14090498	12210995	13949781	14035563	11735844	13258801
MatrixMult	naive_dealloc C code	polly	100	12050037119	12150413350	12198813994	12263750721	12777839019	12383654674	11863125839	12049598532	11938912369	12077628498
MatrixMult	naive_dealloc C code	polly	1000
MatrixMult	naive_dealloc C code	polly	10000
MatrixMult	naive_dealloc C code	openmp	10	9326906	8866019	8871063	9160474	9081846	9419997	10229557	14913806	26098850	10105580
MatrixMult	naive_dealloc C code	openmp	100	11967113162	12076278226	11915944003	11966972025	12103467133	12293876575	11869262461	12014460468	12057251942	12145784065
MatrixMult	naive_dealloc C code	openmp	1000
MatrixMult	naive_dealloc C code	openmp	10000
MatrixMult	naive_dealloc C code	vector	10	15297122	10260484	12318555	13270620	12038423	12710043	11108813	13026058	11492887	12426620
MatrixMult	naive_dealloc C code	vector	100	12184948287	12170124277	12199694434	12239973660	12377335871	12195723612	12062971306	12458786965	12399211319	11931393150
MatrixMult	naive_dealloc C code	vector	1000
MatrixMult	naive_dealloc C code	vector	10000
MatrixMult	copy_reduced C code	gcc	10	10422093	9098161	10177922	12127557	11426348	10202759	12574273	11324459	13159183	12712429
MatrixMult	copy_reduced C code	gcc	100	15760751	15949005	13383448	13217223	11052202	9661072	9582453	14174102	12343475	12760268
MatrixMult	copy_reduced C code	gcc	1000	2793841254	3028200695	2982124742	3024127697	3037564768	2932343803	2966375838	2907293854	3053777840	2785095232
MatrixMult	copy_reduced C code	gcc	10000
MatrixMult	copy_reduced C code	polly	10	11315044	8948571	12028800	12312505	11604634	11507441	10207236	10640785	12446651	9740595
MatrixMult	copy_reduced C code	polly	100	12099350	10626376	12176323	12130096	12623540	12588211	14003088	15512284	14787525	11454386
MatrixMult	copy_reduced C code	polly	1000	2980476093	3069397057	3049643458	3027541221	2849033681	3026279269	3038946253	3063246013	2996744124	3084732191
MatrixMult	copy_reduced C code	polly	10000
MatrixMult	copy_reduced C code	openmp	10	12055288	9971817	9293169	10119852	10698395	12884422	39374613	10902009	9717129	9510349
MatrixMult	copy_reduced C code	openmp	100	10984529	10381215	10544035	11115438	13411433	12594698	14565517	11651594	19467120	11236314
MatrixMult	copy_reduced C code	openmp	1000	2965240823	2992886821	2906974770	2984622088	3002714938	3015313543	3011264327	3002770592	2882150429	2957360726
MatrixMult	copy_reduced C code	openmp	10000
MatrixMult	copy_reduced C code	vector	10	8217560	7487483	7570650	7958458	9588347	11655213	10811687	10538966	12574965	10602137
MatrixMult	copy_reduced C code	vector	100	14776926	13310983	12475432	11300159	13461543	13254997	13515197	13573809	14455230	11523804
MatrixMult	copy_reduced C code	vector	1000	3065489694	3026339399	3067128520	2999972546	3113551178	3045430176	3087082333	3147809186	3004469209	3110504162
MatrixMult	copy_reduced C code	vector	10000
MatrixMult	copy_reduced_dealloc C code	gcc	10	8765762	7868683	8407167	8490730	8562702	10242758	8966732	10529823	10385662	11445195
MatrixMult	copy_reduced_dealloc C code	gcc	100	13689469	12563125	14741579	14319091	12892144	12810332	12957100	13014841	13230527	13040595
MatrixMult	copy_reduced_dealloc C code	gcc	1000	3104053721	3092187436	2058306079	3094912678	3125767022	2696815915	2999860008	3060837462	3023660171	1826161992
MatrixMult	copy_reduced_dealloc C code	gcc	10000
MatrixMult	copy_reduced_dealloc C code	polly	10	12197992	9689877	11387765	11023000	11194602	11125493	10083479	11268384	11627095	10270036
MatrixMult	copy_reduced_dealloc C code	polly	100	11989851	14439673	12521148	13152115	12426393	12242455	12937399	14517695	24471869	10981919
MatrixMult	copy_reduced_dealloc C code	polly	1000	3084884185	3007276462	1927433477	3071202847	3068902745	2831599653	3052381443	3034964061	3034203398	1904381376
MatrixMult	copy_reduced_dealloc C code	polly	10000
MatrixMult	copy_reduced_dealloc C code	openmp	10	119899629	120366618	9908026	11788392	38358405	11240763	10940661	11956983	10465850	10110025
MatrixMult	copy_reduced_dealloc C code	openmp	100	13414710	11281882	11991446	13390905	11601295	13373217	11626572	13337063	12180536	13164307
MatrixMult	copy_reduced_dealloc C code	openmp	1000	3063657791	3002686164	3051864692	3082829002	3068220812	2221913015	3092926925	3067848366	2753900946	3079007160
MatrixMult	copy_reduced_dealloc C code	openmp	10000
MatrixMult	copy_reduced_dealloc C code	vector	10	13593137	9059144	10380507	10972718	9927082	10170204	12730892	10674885	10262289	12878691
MatrixMult	copy_reduced_dealloc C code	vector	100	12733659	12983215	13032961	13211605	12103733	11458733	13021856	12917488	14031832	14062837
MatrixMult	copy_reduced_dealloc C code	vector	1000	3067605144	3085336318	3084775692	3080876615	3060013177	3022321599	3060712050	3070829739	3085006128	3017737138
MatrixMult	copy_reduced_dealloc C code	vector	10000
